id_n,restaurant_name,restaurant_yelp_price,restaurant_yelp_pricelevel,restaurant_yelp_cuisine,restaurant_main_cuisine,restaurant_address,restaurant_year_opened,restaurant_age,restaurant_yelp_av_rating,menu_year,menu_n_dishes,menu_descr_length,menu_descr_size,menu_craft_auth,menu_nat_auth,menu_avg_price,menu_min_price,menu_descr_length_abs,menu_descr_size_abs,menu_craft_auth_abs,menu_nat_auth_abs,reviewer_experience,reviewer_local,dc,michelin_rank,restaurant_star,guide_dummy,menu_year2017,best_out_dc,control_1,trend_dc,trend_boston,price_matched,priorstanding,priorstanding_vs_control1,priorstanding_vs_control2
306,Pho Viet & Grille,$$,2,Vietnamese,Vietnamese,"1639 Wisconsin Ave NW Washington, DC 20007",2013,5,3.62,2017,48,15.32999992,0.0,0.189999998,0.0,18.741,16.5,736.0,0.0,9.0,0.0,132.0,0.367,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
312,Queen of Sheba Ethiopian Restaurant,$$,2,"Ethiopian, Vegetarian, Breakfast & Brunch",Ethiopian,"1503 9th St NW Washington, DC 20001",2007,11,3.833,2016,80,14.10000038,0.0,0.159999996,0.0,11.545,9.95,1128.0,0.0,13.0,0.0,12.0,0.0,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
312,Queen of Sheba Ethiopian Restaurant,$$,2,"Ethiopian, Vegetarian, Breakfast & Brunch",Ethiopian,"1503 9th St NW Washington, DC 20001",2007,11,3.83,2017,80,14.25,0.0,0.159999996,0.0,11.545,9.95,1140.0,0.0,13.0,0.0,12.0,0.0,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
313,Radiator,$$,2,"Tapas/Small Plates, Gastropubs, Cocktail Bars",Tapas/Small Plates,"1430 Rhode Island Ave NW Ste 100 Washington, DC 20005",2016,2,3.88,2016,21,13.10000038,0.0,0.100000001,0.050000001,15.615,9.0,275.0,0.0,2.0,1.0,211.0,0.452,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
313,Radiator,$$,2,"Tapas/Small Plates, Gastropubs, Cocktail Bars",Tapas/Small Plates,"1430 Rhode Island Ave NW Ste 100 Washington, DC 20005",2016,2,3.806,2017,21,14.43000031,0.0,0.100000001,0.050000001,15.615,9.0,303.0,0.0,2.0,1.0,211.0,0.452,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
318,Rosa Mexicano,$$,2,Mexican,Mexican,"575 7th St NW Washington, DC 20004",2006,12,3.286,2016,39,22.63999939,0.0,0.25999999,0.029999999,23.6,19.0,883.0,0.0,10.0,1.0,104.0,0.246,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
318,Rosa Mexicano,$$,2,Mexican,Mexican,"575 7th St NW Washington, DC 20004",2006,12,3.324,2017,36,22.55999947,0.0,0.280000001,0.029999999,23.833,16.5,812.0,0.0,10.0,1.0,104.0,0.246,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
320,Royal Thai Cuisine & Bar,$$,2,Thai,Thai,"507 H St NW Washington, DC 20001",2009,9,3.33,2016,126,18.37000084,0.02,0.079999998,0.0,12.99,12.99,2315.0,3.0,10.0,0.0,119.0,0.262,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
320,Royal Thai Cuisine & Bar,$$,2,Thai,Thai,"507 H St NW Washington, DC 20001",2009,9,3.372,2017,126,20.14999962,0.02,0.079999998,0.0,12.99,12.99,2539.0,3.0,10.0,0.0,119.0,0.262,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
322,Satay Club,$$,2,"Sushi Bars, Pan Asian, Bars",Sushi Bars,"4654 Wisconsin Ave NW Washington, DC 20016",2008,10,3.546,2016,153,10.19999981,0.01,0.029999999,0.0,14.444,12.5,1561.0,2.0,5.0,0.0,77.0,0.5,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
322,Satay Club,$$,2,"Sushi Bars, Pan Asian, Bars",Sushi Bars,"4654 Wisconsin Ave NW Washington, DC 20016",2008,10,3.5,2017,153,10.25,0.01,0.029999999,0.0,14.444,12.5,1568.0,2.0,5.0,0.0,77.0,0.5,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
324,Scion Restaurant,$$,2,"American (New), Breakfast & Brunch, Wine Bars",American (New),"2100 P St NW Washington, DC 20037",2009,9,3.544,2016,50,12.61999989,0.02,0.039999999,0.119999997,18.95,13.95,631.0,1.0,2.0,6.0,146.0,0.25,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
324,Scion Restaurant,$$,2,"American (New), Breakfast & Brunch, Wine Bars",American (New),"2100 P St NW Washington, DC 20037",2009,9,3.545,2017,50,12.57999992,0.02,0.039999999,0.119999997,18.95,13.95,629.0,1.0,2.0,6.0,146.0,0.25,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
325,Selam Restaurant,$$,2,African,Ethiopian,"1524 U St NW Washington, DC 20009",2007,11,4.167,2016,30,9.100000381,0.0,0.230000004,0.0,10.495,8.5,273.0,0.0,7.0,0.0,13.0,0.333,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
325,Selam Restaurant,$$,2,African,Ethiopian,"1524 U St NW Washington, DC 20009",2007,11,4.096,2017,30,9.100000381,0.0,0.230000004,0.0,10.495,8.5,273.0,0.0,7.0,0.0,13.0,0.333,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
327,Seventh Hill,$$,2,"Pizza, Vegetarian",Pizza,"327 7th St SE Washington, DC 20003",2009,9,4.009,2016,28,8.859999657,0.039999999,0.0,0.039999999,13.486,12.95,248.0,1.0,0.0,1.0,170.0,0.476,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
327,Seventh Hill,$$,2,"Pizza, Vegetarian",Pizza,"327 7th St SE Washington, DC 20003",2009,9,4.0,2017,28,8.859999657,0.039999999,0.0,0.039999999,13.486,12.95,248.0,1.0,0.0,1.0,170.0,0.476,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
330,Smith Public Trust,,2,American (New),American (New),,2014,4,3.937,2016,57,16.06999969,0.109999999,0.039999999,0.02,13.75,12.0,916.0,6.0,2.0,1.0,,,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
330,Smith Public Trust,,2,American (New),American (New),,2014,4,3.859,2017,57,16.13999939,0.109999999,0.039999999,0.02,13.75,12.0,920.0,6.0,2.0,1.0,,,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
333,Sprig and Sprout,$$,2,"Vietnamese, Sandwiches, Gluten-Free",Vietnamese,"2317 Wisconsin Ave NW Washington, DC 20007",2012,6,4.004,2016,10,24.89999962,0.0,0.0,0.0,9.5,9.5,249.0,0.0,0.0,0.0,156.0,0.457,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
333,Sprig and Sprout,$$,2,"Vietnamese, Sandwiches, Gluten-Free",Vietnamese,"2317 Wisconsin Ave NW Washington, DC 20007",2012,6,3.951,2017,35,29.65999985,0.200000003,0.029999999,0.0,12.75,10.0,1038.0,7.0,1.0,0.0,156.0,0.457,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
338,Surfside Taco Stand,$$,2,"Tex-Mex, Caribbean",Tex-Mex,"1800 N St NW Washington, DC 20036",2015,3,3.789,2016,33,19.27000046,0.0,0.090000004,0.119999997,9.172,7.95,636.0,0.0,3.0,4.0,156.0,0.354,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
338,Surfside Taco Stand,$$,2,"Tex-Mex, Caribbean",Tex-Mex,"1800 N St NW Washington, DC 20036",2015,3,3.873,2017,33,19.81999969,0.0,0.090000004,0.119999997,9.172,7.95,654.0,0.0,3.0,4.0,156.0,0.354,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
342,Tenley Bar & Grill,$$,2,"Bars, American (New), Pizza",American (New),"4611 41st St NW Washington, DC 20016",2015,3,3.621,2016,52,13.89999962,0.059999999,0.02,0.100000001,16.75,13.0,723.0,3.0,1.0,5.0,91.0,0.643,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
342,Tenley Bar & Grill,$$,2,"Bars, American (New), Pizza",American (New),"4611 41st St NW Washington, DC 20016",2015,3,3.681,2017,34,12.09000015,0.090000004,0.0,0.119999997,17.0,13.0,411.0,3.0,0.0,4.0,91.0,0.643,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
343,Thai Tanic Restaurant,$$,2,Thai,Thai,"1326 14th St NW Ste A Washington, DC 20005",2006,12,3.471,2016,101,20.02000046,0.02,0.159999996,0.0,13.509,10.95,2022.0,2.0,16.0,0.0,136.0,0.433,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
343,Thai Tanic Restaurant,$$,2,Thai,Thai,"1326 14th St NW Ste A Washington, DC 20005",2006,12,3.469,2017,21,14.89999962,0.0,0.100000001,0.0,14.708,12.0,313.0,0.0,2.0,0.0,136.0,0.433,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
345,The Arsenal At Bluejacket,$$,2,"Bars, American (Traditional)",Bars,"300 Tingey St SE Washington, DC 20003",2014,4,3.474,2016,41,10.59000015,0.0,0.119999997,0.0,21.333,19.0,434.0,0.0,5.0,0.0,134.0,0.294,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
345,The Arsenal At Bluejacket,$$,2,"Bars, American (Traditional)",Bars,"300 Tingey St SE Washington, DC 20003",2014,4,3.527,2017,41,10.63000011,0.0,0.119999997,0.0,21.333,19.0,436.0,0.0,5.0,0.0,134.0,0.294,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
347,The Heights Taproom,$$,2,American (New),American (New),"3115 14th St NW Washington, DC 20010",2007,11,3.46,2016,5,15.19999981,0.0,0.0,0.0,9.75,5.0,76.0,0.0,0.0,0.0,113.0,0.585,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
347,The Heights Taproom,$$,2,American (New),American (New),"3115 14th St NW Washington, DC 20010",2007,11,3.498,2017,5,15.19999981,0.0,0.0,0.0,9.75,5.0,76.0,0.0,0.0,0.0,113.0,0.585,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
351,The Riggsby,$$,3,"American (Traditional), Breakfast & Brunch",American (Traditional),"1731 New Hampshire Ave NW Washington, DC 20009",2015,3,4.045,2016,30,11.63000011,0.07,0.029999999,0.029999999,27.125,18.0,349.0,2.0,1.0,1.0,169.0,0.495,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
351,The Riggsby,$$,3,"American (Traditional), Breakfast & Brunch",American (Traditional),"1731 New Hampshire Ave NW Washington, DC 20009",2015,3,3.985,2017,30,12.13000011,0.07,0.0,0.129999995,30.667,17.0,364.0,2.0,0.0,4.0,169.0,0.495,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
352,The Ugly Mug,$$,2,"American (Traditional), Pubs, Sports Bars",American (Traditional),"723 8th St SE Washington, DC 20003",2006,12,3.117,2016,73,11.81000042,0.050000001,0.039999999,0.0,14.5,12.0,862.0,4.0,3.0,0.0,96.0,0.5,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
352,The Ugly Mug,$$,2,"American (Traditional), Pubs, Sports Bars",American (Traditional),"723 8th St SE Washington, DC 20003",2006,12,3.084,2017,73,11.92000008,0.050000001,0.039999999,0.0,14.5,12.0,870.0,4.0,3.0,0.0,96.0,0.5,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
353,Tono Sushi,$$,2,"Sushi Bars, Asian Fusion",Sushi Bars,"2605 Connecticut Ave NW Washington, DC 20008",2006,12,3.424,2016,27,15.06999969,0.0,0.109999999,0.0,11.286,10.0,407.0,0.0,3.0,0.0,93.0,0.233,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
353,Tono Sushi,$$,2,"Sushi Bars, Asian Fusion",Sushi Bars,"2605 Connecticut Ave NW Washington, DC 20008",2006,12,3.439,2017,27,15.14999962,0.0,0.109999999,0.0,11.286,10.0,409.0,0.0,3.0,0.0,93.0,0.233,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
354,Tortilla Coast,$$,2,"Tex-Mex, Bars",Tex-Mex,"400 1st St SE Washington, DC 20003",2006,12,3.294,2016,67,12.88000011,0.039999999,0.0,0.01,14.95,13.95,863.0,3.0,0.0,1.0,117.0,0.239,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
354,Tortilla Coast,$$,2,"Tex-Mex, Bars",Tex-Mex,"400 1st St SE Washington, DC 20003",2006,12,3.271,2017,67,12.93999958,0.039999999,0.0,0.01,14.95,13.95,867.0,3.0,0.0,1.0,117.0,0.239,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
359,Vapiano Chinatown,$$,2,"Italian, Pizza, Bars",Italian,"623 H St NW Ste 625 Washington, DC 20001",2009,9,3.507,2016,108,14.89999962,0.01,0.02,0.0,11.569,9.45,1609.0,1.0,2.0,0.0,,,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
359,Vapiano Chinatown,$$,2,"Italian, Pizza, Bars",Italian,"623 H St NW Ste 625 Washington, DC 20001",2009,9,3.566,2017,107,16.0,0.02,0.0,0.0,12.452,9.5,1712.0,2.0,0.0,0.0,,,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
363,Hazel,$$$,3,American (New),American (New),"808 V St NW Washington, DC 20001",2016,2,,2016,15,14.86999989,0.07,0.129999995,0.0,,,223.0,1.0,2.0,0.0,216.0,0.714,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
363,Hazel,$$$,3,American (New),American (New),"808 V St NW Washington, DC 20001",2016,2,4.089,2017,12,14.57999992,0.079999998,0.25,0.0,,,175.0,1.0,3.0,0.0,216.0,0.714,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
365,Clarity,$$$,3,"American (New), Beer Bar, Wine Bars",American (New),"442 Maple Ave E Vienna, VA 22180",2015,3,,2016,15,12.52999973,0.0,0.330000013,0.330000013,,,188.0,0.0,5.0,5.0,53.0,0.095,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
365,Clarity,$$$,3,"American (New), Beer Bar, Wine Bars",American (New),"442 Maple Ave E Vienna, VA 22180",2015,3,,2017,12,17.0,0.0,0.25,0.170000002,,,204.0,0.0,3.0,2.0,53.0,0.095,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
366,nopa Kitchen + Bar,$$$,3,American (New),American (New),"800 F St NW Washington, DC 20004",2013,5,3.96,2016,64,11.31000042,0.0,0.059999999,0.02,25.7,18.0,724.0,0.0,4.0,1.0,107.0,0.281,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
366,nopa Kitchen + Bar,$$$,3,American (New),American (New),"800 F St NW Washington, DC 20004",2013,5,3.925,2017,36,12.93999958,0.0,0.059999999,0.25,26.111,15.0,466.0,0.0,2.0,9.0,107.0,0.281,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
367,Centrolina,$$$,3,Italian,Italian,974 Palmer Aly,2015,3,,2016,18,12.5,0.0,0.0,0.0,33.75,29.0,225.0,0.0,0.0,0.0,185.0,0.529,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
367,Centrolina,$$$,3,Italian,Italian,974 Palmer Aly,2015,3,,2017,21,12.18999958,0.0,0.050000001,0.0,34.0,28.0,256.0,0.0,1.0,0.0,185.0,0.529,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
368,Alta Strada City Vista,$$,2,"Italian, Wine Bars, Desserts",Italian,"465 K St NW Washington, DC 20001",2016,2,,2016,28,8.789999962,0.0,0.07,0.109999999,25.75,21.0,246.0,0.0,2.0,3.0,191.0,0.655,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
368,Alta Strada City Vista,$$,2,"Italian, Wine Bars, Desserts",Italian,"465 K St NW Washington, DC 20001",2016,2,,2017,25,8.0,0.0,0.079999998,0.079999998,20.857,17.0,200.0,0.0,2.0,2.0,191.0,0.655,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
369,Bantam King,$$,2,"Ramen, Chicken Shop",Ramen,"501 G St NW Washington, DC 20001",2016,2,,2016,10,6.800000191,0.100000001,0.0,0.0,15.117,12.0,68.0,1.0,0.0,0.0,255.0,0.469,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
369,Bantam King,$$,2,"Ramen, Chicken Shop",Ramen,"501 G St NW Washington, DC 20001",2016,2,,2017,11,8.270000458,0.0,0.0,0.0,12.179,12.0,91.0,0.0,0.0,0.0,255.0,0.469,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
372,Field & Main Restaurant,$$$,3,"American (Traditional), Seafood, Burgers",American (Traditional),"8369 West Main St Marshall, VA 20115",2016,2,,2016,22,15.94999981,0.090000004,0.090000004,0.140000001,27.0,18.0,351.0,2.0,2.0,3.0,,,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
372,Field & Main Restaurant,$$$,3,"American (Traditional), Seafood, Burgers",American (Traditional),"8369 West Main St Marshall, VA 20115",2016,2,,2017,25,14.35999966,0.0,0.200000003,0.280000001,30.9,19.0,359.0,0.0,5.0,7.0,,,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
373,Volt,$$$$,4,American (New),American (New),"228 N Market St Frederick, MD 21701",2008,10,,2016,33,22.87999916,0.029999999,0.150000006,0.119999997,23.222,15.0,755.0,1.0,5.0,4.0,90.0,0.132,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
373,Volt,$$$$,4,American (New),American (New),"228 N Market St Frederick, MD 21701",2008,10,,2017,22,9.729999542,0.090000004,0.050000001,0.140000001,26.75,20.0,214.0,2.0,1.0,3.0,90.0,0.132,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
377,Al Crostino,$$,2,Italian,Italian,"1926 9th St NW Washington, DC 20001",2014,4,3.741,2016,23,16.95999908,0.0,0.170000002,0.090000004,25.72,20.9,390.0,0.0,4.0,2.0,183.0,0.63,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
377,Al Crostino,$$,2,Italian,Italian,"1926 9th St NW Washington, DC 20001",2014,4,3.84,2017,21,21.19000053,0.0,0.289999992,0.289999992,28.5,21.9,445.0,0.0,6.0,6.0,183.0,0.63,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
378,Appioo African Bar & Grill,$$,2,"Bars, African, Music Venues",Bars,"1924 9th St NW Washington, DC 20001",2014,4,3.625,2016,17,22.29000092,0.0,0.119999997,0.0,15.273,15.0,379.0,0.0,2.0,0.0,86.0,0.25,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
378,Appioo African Bar & Grill,$$,2,"Bars, African, Music Venues",Bars,"1924 9th St NW Washington, DC 20001",2014,4,3.738,2017,35,21.51000023,0.0,0.059999999,0.0,17.759,12.0,753.0,0.0,2.0,0.0,86.0,0.25,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
379,Arcuri,$$,2,"American (New), Pizza",American (New),"2400 Wisconsin Ave NW Washington, DC 20007",2013,5,3.86,2016,44,5.929999828,0.0,0.0,0.0,14.8,10.75,261.0,0.0,0.0,0.0,137.0,0.441,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
379,Arcuri,$$,2,"American (New), Pizza",American (New),"2400 Wisconsin Ave NW Washington, DC 20007",2013,5,3.739,2017,57,7.840000153,0.039999999,0.050000001,0.0,17.8,14.0,447.0,2.0,3.0,0.0,137.0,0.441,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
381,Baan Thai,$$,2,"Sushi Bars, Thai, Cocktail Bars",Thai,"1326 14th St NW Fl 2 Washington, DC 20005",2010,8,3.605,2016,92,14.47999954,0.0,0.0,0.0,14.333,14.0,1332.0,0.0,0.0,0.0,130.0,0.441,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
381,Baan Thai,$$,2,"Sushi Bars, Thai, Cocktail Bars",Sushi Bars,"1326 14th St NW Fl 2 Washington, DC 20005",2010,8,3.828,2017,43,22.44000053,0.0,0.0,0.0,14.182,12.0,965.0,0.0,0.0,0.0,130.0,0.441,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
382,Barcelona Wine Bar,$$,3,"Tapas/Small Plates, Wine Bars, Spanish",Tapas/Small Plates,"1622 14th St NW Washington, DC 20005",2013,5,4.078,2016,52,12.53999996,0.0,0.02,0.0,20.964,11.5,652.0,0.0,1.0,0.0,100.0,0.301,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
382,Barcelona Wine Bar,$$,2,"Tapas/Small Plates, Wine Bars, Spanish",Tapas/Small Plates,"1622 14th St NW Washington, DC 20005",2013,5,4.09,2017,44,7.590000153,0.0,0.0,0.0,21.857,14.5,334.0,0.0,0.0,0.0,100.0,0.301,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
384,Beefsteak,$$,2,"Fast Food, Vegetarian",American (New),"800 22nd St NW Washington, DC 20052",2015,3,3.367,2016,24,16.92000008,0.0,0.0,0.0,7.601,5.99,406.0,0.0,0.0,0.0,158.0,0.463,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
384,Beefsteak,$$,2,"Fast Food, Vegetarian",American (New),"800 22nd St NW Washington, DC 20052",2015,3,3.679,2017,32,20.90999985,0.0,0.0,0.059999999,7.781,4.99,669.0,0.0,0.0,2.0,158.0,0.463,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
385,Ben??s Next Door,$$,2,"Bars, American (Traditional)",Bars,"1211 U St NW Washington, DC 20009",2009,9,3.586,2016,48,5.329999924,0.02,0.02,0.039999999,17.2,15.0,256.0,1.0,1.0,2.0,82.0,0.236,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
385,Ben??s Next Door,$$,2,"Bars, American (Traditional)",Bars,"1211 U St NW Washington, DC 20009",2009,9,3.593,2017,47,5.489999771,0.02,0.02,0.039999999,17.545,15.0,258.0,1.0,1.0,2.0,82.0,0.236,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
386,Big Chair Coffee & Wine Bar,,2,American,American (Traditional),,2010,8,3.265,2016,6,9.329999924,0.0,0.0,0.0,17.333,12.0,56.0,0.0,0.0,0.0,,,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
386,Big Chair Coffee & Wine Bar,,2,American,American (Traditional),,2010,8,,2017,15,5.53000021,0.07,0.0,0.0,11.0,10.0,83.0,1.0,0.0,0.0,,,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
387,Bistrot Lepic & Wine Bar,$$$,3,"French, Wine Bars, Desserts",French,"1736 Wisconsin Ave NW Washington, DC 20007",2006,12,3.901,2016,26,14.96000004,0.0,0.230000004,0.150000006,22.462,16.0,389.0,0.0,6.0,4.0,65.0,0.208,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
387,Bistrot Lepic & Wine Bar,$$$,3,"French, Wine Bars, Desserts",French,"1736 Wisconsin Ave NW Washington, DC 20007",2006,12,3.98,2017,30,18.67000008,0.07,0.230000004,0.230000004,25.929,18.0,560.0,2.0,7.0,7.0,65.0,0.208,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
388,BKK Cookshop,$$,2,Thai,Thai,"1700 New Jersey Ave NW Washington, DC 20001",2015,3,4.075,2016,30,24.20000076,0.0,0.029999999,0.0,12.833,11.0,726.0,0.0,1.0,0.0,235.0,0.686,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
388,BKK Cookshop,$$,2,Thai,Thai,"1700 New Jersey Ave NW Washington, DC 20001",2015,3,4.086,2017,32,19.12999916,0.0,0.029999999,0.0,13.0,13.0,612.0,0.0,1.0,0.0,235.0,0.686,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
390,Bodega,$$,2,"Tapas Bars, Spanish",Tapas Bars,"3116 M St NW Washington, DC 20007",2008,10,3.448,2016,75,16.59000015,0.029999999,0.159999996,0.0,20.283,17.95,1244.0,2.0,12.0,0.0,106.0,0.281,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
390,Bodega,$$,2,"Tapas Bars, Spanish",Tapas Bars,"3116 M St NW Washington, DC 20007",2008,10,3.436,2017,53,12.82999992,0.0,0.109999999,0.0,22.856,20.778,680.0,0.0,6.0,0.0,106.0,0.281,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
393,Buck??s Fishing & Camping,$$$,3,American (Traditional),American (Traditional),"5031 Connecticut Ave NW Washington, DC 20008",2007,11,3.272,2016,25,9.960000038,0.079999998,0.079999998,0.119999997,23.3,14.0,249.0,2.0,2.0,3.0,102.0,0.769,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
393,Buck??s Fishing & Camping,$$$,3,American (Traditional),American (Traditional),"5031 Connecticut Ave NW Washington, DC 20008",2007,11,3.294,2017,29,8.340000153,0.07,0.029999999,0.140000001,23.2,15.0,242.0,2.0,1.0,4.0,102.0,0.769,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
396,Cafe Deluxe,$$,2,"American (New), American (Traditional)",American (New),"2201 M St NW Washington, DC 20037",2014,4,3.269,2016,60,10.94999981,0.02,0.029999999,0.119999997,17.314,12.95,657.0,1.0,2.0,7.0,68.0,0.16,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
396,Cafe Deluxe,$$,2,"American (New), American (Traditional)",American (New),"2201 M St NW Washington, DC 20037",2014,4,3.118,2017,76,9.289999962,0.01,0.140000001,0.01,19.45,13.95,706.0,1.0,11.0,1.0,68.0,0.16,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
